STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
35,New Mexico,350122,2,1,1D9ST422*BV661***,2024-03-15 02:12:38,0,6,TRAILER,7719,"DRAGON ESP, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2011,,,6,UNITED STATES (USA),TEXAS,VE,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
35,New Mexico,350286,2,1,15RB0402*S1******,2024-03-15 02:12:38,0,6,TRAILER,15505,BOCATS  INC,6052,BOCATS,15830,Bocats Trailer,2025,Open Top,,6,UNITED STATES (USA),KANSAS,GARDEN CITY,,,,,61,Trailer,,,,,101,Other,,,40.000,Chain Trailer,2,,
36,New York,360201,1,1,1GRAP062*KD******,2024-03-15 02:12:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2019,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
36,New York,360832,2,1,1JJV532D*LL******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
38,North Dakota,380065,2,1,1TDH3613*NB******,2024-03-20 00:50:50,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2022,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,36.000,Bottom Hopper,3,,
39,Ohio,390009,2,1,1GR1P062*KB******,2024-03-15 02:12:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2019,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
39,Ohio,390012,2,1,1UYVS253*J7******,2024-03-15 02:12:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390012,3,1,1GRAA062*3D******,2024-03-15 02:12:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2003,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,,Effective 12/01/01,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
39,Ohio,390083,1,1,13N15320*K1******,2024-03-15 02:12:38,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2019,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,53.000,,2,,
39,Ohio,390098,2,1,4U3J0533*BL******,2024-03-15 02:12:38,0,6,TRAILER,9213,"BULL MOOSE HEAVY HAUL, INC",6869,X-L SPECIALIZED TRAILERS INC,18367,X-L SPECIALIZED TRAILERS INC,2011,,,6,UNITED STATES (USA),IOWA,MANCHESTER,,,,,61,Trailer,,,,,,,,,53.000,"Front-loading Detachable/Non-Rigid Neck (MFG, MDE, HDG, HDE, Folding Goose Neck)",3,,
39,Ohio,390119,2,1,5MAPA484*LA******,2024-03-15 02:12:38,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2020,,,6,UNITED STATES (USA),,SALEM,ALLEN ROAD 20,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Body with Aluminum Frame,4,,
39,Ohio,390134,2,1,1TTF532A*K3******,2024-03-15 02:12:38,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,12051,BENSON/WABASH,27664,Aluminium Flatbed,2019,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,53.000,,2,,
39,Ohio,390139,1,1,3H3V532K*NS******,2024-03-15 02:12:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
39,Ohio,390155,2,1,7F21C281*H2******,2024-03-15 02:12:38,0,6,TRAILER,13986,"XPO MANUFACTURING, LLC",4823,XPO,10709,XPO,2017,,,6,UNITED STATES (USA),ARKANSAS,SEARCY,,,,,61,Trailer,,,,,,,6,Kingpin,28.000,Body Type: New Rectangular Dry Freight Van,1,,
39,Ohio,390155,2,2,7F21C281*H2******,2024-03-15 02:12:38,0,6,TRAILER,13986,"XPO MANUFACTURING, LLC",4823,XPO,10709,XPO,2017,,,6,UNITED STATES (USA),ARKANSAS,SEARCY,,,,,61,Trailer,,,,,,,6,Kingpin,28.000,Body Type: New Rectangular Dry Freight Van,1,,
39,Ohio,390197,1,1,1JJV281W*9L******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
39,Ohio,390197,1,2,1JJV281D*DL******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
39,Ohio,390204,2,1,1UYFS248*CA******,2024-03-15 02:12:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
39,Ohio,390233,2,1,3H3V532C*JR******,2024-03-15 02:12:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
39,Ohio,390241,1,1,1GRAA062*BW******,2024-03-15 02:12:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2011,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
39,Ohio,390273,1,1,1JJV532D*DL******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390273,2,1,1TDH4002*KB******,2024-03-15 02:12:38,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2019,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,40.000,Dry Bulk-Bottom Hopper,2,,
39,Ohio,390275,4,1,4X4TSMB2*J7******,2024-03-15 02:12:38,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2435,Salem Towables,2018,,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,,,,Address: 11555 Harter Drive,61,Trailer,,,,,21,Travel Trailer,,,26.000,,2,,
39,Ohio,390335,2,1,5MADS284*YC******,2024-03-15 02:12:38,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2000,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,,,Commerce Street,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,28.000,Steel Frame,4,,
39,Ohio,390378,2,1,1JJV281D*DL******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
39,Ohio,390378,2,2,1JJV281W*9L******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
39,Ohio,390395,2,1,1GRAA062*6T******,2024-03-15 02:12:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
39,Ohio,390423,2,1,1UYVS253*7G******,2024-03-15 02:12:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2007,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390460,2,1,3H3C403S*5T******,2024-03-15 02:12:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2005,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,40.000,Material: Steel,3,,
39,Ohio,390468,2,1,1JJV532D*JL******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390514,1,1,1TH3A66K*J1******,2024-03-15 02:12:38,1,6,TRAILER,13547,FLINT HILLS INDUSTRIES INC,5808,HILLSBORO,15196,HILLSBORO INDUSTRIES TRAILER,1988,Gooseneck,,6,UNITED STATES (USA),KANSAS,HILLSBORO,,,,,61,Trailer,,,,,101,Other,3,Gooseneck,17.000,Flatbed,,,
39,Ohio,390547,2,1,1S9DA382*5S188***,2024-03-15 02:12:38,0,6,TRAILER,1464,"SPECTOR MANUFACTURING, INC.",4409,SPECTOR MANUFACTURING,9233,Spector Manufacturing Inc.,2005,,,6,UNITED STATES (USA),PENNSYLVANIA,SAINT CLAIR,"Spector Manufacturing, Inc.",,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,38.000,,2,,
39,Ohio,390570,2,1,1GRAA062*JW******,2024-03-15 02:12:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
39,Ohio,390585,1,1,1JJV532B*LL******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10945,Refrigerated Van,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390697,1,1,4MJFG252*BE******,2024-03-15 02:12:38,0,6,TRAILER,1254,"CORNELIUS MANUFACTURING, INC.",682,CMI,3802,CMI,2011,,,6,UNITED STATES (USA),INDIANA,ELNORA,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,3,Gooseneck,25.000,,2,,
39,Ohio,390727,1,1,3H3V482C*LR******,2024-03-15 02:12:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,48.000,Material: Aluminum/Steel,2,,
39,Ohio,390727,2,1,3H3V532C*MR******,2024-03-15 02:12:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2021,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Trailer Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,Material: ALUMINUM/STEEL,2,,
39,Ohio,390727,4,1,1RNF45A2*CR******,2024-03-15 02:12:38,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2012,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,45.000,Airride,2,,
39,Ohio,390764,2,1,1GRAA962*7D******,2024-03-15 02:12:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,,Effective 12/01/01,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,96.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
39,Ohio,390806,5,1,5HTSP422*Y9******,2024-03-15 02:12:38,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2000,,,6,UNITED STATES (USA),PENNSYLVANIA,LANCASTER,,,,Body Shape: Flo,61,Trailer,,,,,103,Bulk,,,42.000,Al Pneumatic,2,,
39,Ohio,390816,2,1,1D9BG534*E1609***,2024-03-15 02:12:38,0,6,TRAILER,11391,"DOONAN SPECIALIZED TRAILER, LLC",1335,DOONAN SPECIALIZED TRAILER,4689,Doonan Specialized Trailer,2014,,,6,UNITED STATES (USA),KANSAS,GREAT BEND,,,,,61,Trailer,,,,,61,Drop Deck Trailer,,,,Platform,4,,
39,Ohio,390856,1,1,13N14530*X1******,2024-03-15 02:12:38,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1999,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,45.000,"Tandem Axles, Spread",2,,
39,Ohio,390870,2,1,3H3V532C*JT******,2024-03-15 02:12:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
39,Ohio,390908,2,1,1GRAA062*FE******,2024-03-15 02:12:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),GEORGIA,STATESBORO,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
39,Ohio,390912,4,1,1GRAP561*KK******,2024-03-15 02:12:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2019,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",1,,
39,Ohio,390912,4,2,3H3V281C*HT******,2024-03-15 02:12:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
39,Ohio,390917,1,1,1UYVS253*P3******,2024-03-15 02:12:38,1,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2023,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390931,2,1,1TDH4002*AB******,2024-03-15 02:12:38,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2010,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,40.000,Dry Bulk-Bottom Hopper,2,,
39,Ohio,390988,1,1,1JJV532B*FL******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10945,Refrigerated Van,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390988,2,1,1JJV532D*KL******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390991,1,1,1E1D2M38*7R******,2024-03-15 02:12:38,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2007,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,4,Dump Trailer/Dumping Trailer,,,28.000,Aluminum Body - Aluminum Frame,3,,
39,Ohio,390998,2,1,3H3V532C*GT******,2024-03-15 02:12:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
39,Ohio,391006,1,1,5MADN392*LC******,2024-03-15 02:12:38,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2020,,,6,UNITED STATES (USA),,ALLIANCE,CORPORATE 10,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,6,Kingpin,39.000,Frameless Body,2,,
39,Ohio,391039,1,1,1UYVS253*K7******,2024-03-15 02:12:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,391039,4,1,1UYVS253*9U******,2024-03-15 02:12:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2009,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,391041,1,1,3ELA6RX2*NG******,2024-03-15 02:12:38,0,6,TRAILER,18817,COMERCIALIZADORA NIMMKA SA DE CV,9883,ATRO,25411,ATRO,2022,,,12,MEXICO,NUEVO LEON,GARCÍA,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,Dry Van Trailer,2,,
39,Ohio,391052,3,1,1GRAA962*HB******,2024-03-15 02:12:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
39,Ohio,391066,2,1,3H3V532C*ET******,2024-03-15 02:12:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
39,Ohio,391108,1,1,1JJV532D*HL******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,391108,3,1,1JJV532D*HL******,2024-03-15 02:12:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,391112,3,1,2A9TD202*MN125***,2024-03-15 02:12:38,0,6,TRAILER,15757,ASPEN CUSTOM TRAILERS,11816,ASPEN CUSTOM TRAILERS,30544,ASPEN CUSTOM TRAILERS,2021,,,1,CANADA,ALBERTA,LEDUC,,,,,61,Trailer,,,,,45,Dolly,30,Other,20.000,Tag  Pin-on connection,2,,
39,Ohio,391142,1,1,5MADA332*EC******,2024-03-15 02:12:38,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2014,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,,,Commerce Street,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,33.000,Aluminum Frame,2,,
39,Ohio,391144,2,1,1GRAP062*HJ******,2024-03-15 02:12:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,,"Jacksonville Florida (ended 02/1988); Jonesboro, Arkansas (effective 09/03/02)",61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
39,Ohio,391156,8,1,1UYVS253*FM******,2024-03-15 02:12:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,391162,2,1,13N15320*H1******,2024-03-15 02:12:38,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2017,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,53.000,,2,,
39,Ohio,391164,2,1,5R8GF402*LM******,2024-03-15 02:12:38,0,6,TRAILER,10758,"MAXEY TRAILERS MFG., INC.",8628,MAXEY TRAILERS MFG,22643,Maxey Trailers MFG,2020,,,6,UNITED STATES (USA),TEXAS,MAXEY,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,3,Gooseneck,40.000,,2,,
39,Ohio,391177,1,1,1UYVS253*DM******,2024-03-15 02:12:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,391197,1,1,3H3V532C*JT******,2024-03-15 02:12:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
